Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;21.10.2017;13:00;403387;Springe, SZ Süd I;409015;ROL WJA (Ü);ROL WJA Hannover;HSG Deister Süntel;TV E. Sehnde;="0:0";="0:0";Thiele Marko;HSG Fuhlen-Hessisch Oldendorf;;;;;;
Sat.;21.10.2017;13:00;601134;Hermannsburg, SH Oertzetal;408034;ROL WJA (Ü);ROL WJA Nordost;JSG Örtzetal;SV Garßen-Celle;="0:0";="0:0";SV Altencelle SR;SV Altencelle;;;;;;
Sat.;21.10.2017;13:15;813037; Neerstedt, SZ;175027;LL WJB;Landesliga WJB Nord;TV Neerstedt;Grün-Weiß Mühlen;="0:0";="0:0";Blauth Fred;VfL Oldenburg;Henne Philipp;VfL Oldenburg;;;;
Sat.;21.10.2017;13:30;813024;Delmenhorst, SH Am Stadion ;145028;LL MJB;Landesliga MJB Nord;HSG Delmenhorst;Jugendhandball Wümme;="0:0";="0:0";Voigts Steffen;ATSV Habenhausen;;;;;;
Sat.;21.10.2017;13:30;603112;Winsen-Luhdorf, Peter-Wind-Halle;166018;LL WJA;Landesliga WJA Ost;SG Luhdorf/Scharmbeck;HSG Bruchhausen-Vilsen;="0:0";="0:0";Hnyk Eike;SG Adendorf/Scharnebeck;Holzwarth Jannik;SG Adendorf/Scharnebeck;;;;
Sat.;21.10.2017;13:30;803138;Nordhorn-Mitte, KSH I Euregium ;168020;LL WJA;Landesliga WJA West;SpVgg Brandlecht-Hestrup;TUS Blau-Weiß Lohne;="0:0";="0:0";Opitz Reinhard;HSG Nordhorn e.V.;Opitz Roman-Marco;HSG Nordhorn e.V.;;;;
Sat.;21.10.2017;13:45;403400;Wennigsen KGS Sophie-Scholl Schule;410016;ROL WJA (Ü);RL WJA Hannover;HSG Wennigsen/Gehrden;TV Eintracht Algermissen;="0:0";="0:0";TSV Eldagsen SR;TSV Eldagsen;;;;;;
Sat.;21.10.2017;14:00;602188;Hagen, SH Schulzentrum;145029;LL MJB;Landesliga MJB Nord;Hagener SV;ATSV Habenhausen;="0:0";="0:0";Dettloff Horst-Uwe;HSG Stedingen 2016;;;;;;
Sat.;21.10.2017;14:00;808158;Osnabrück-Hellern, Ballsporthalle Große Schulstrasse ;178026;LL WJB;Landesliga WJB West;HSG Osnabrück II;TSG 07 Burg Gretesch;="0:0";="0:0";Kleine-Kuhlmann Berthold;TUS Bramsche;Schulz Harald;TUS Bramsche;;;;
Sat.;21.10.2017;14:00;805106;Jever, SZ ;406031;ROL WJA (Ü);ROL WJA Nordwest;HG Jever/Schortens;BTB Oldenburg;="0:0";="0:0";Eden Gerold;HSG Wilhelmshaven;Harms Helge;HSG Wilhelmshaven;;;;
Sat.;21.10.2017;14:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;163021;VR OL WJA;Vor. Oberliga WJA Nord;SV Werder Bremen;JSG Wilhelmshaven;="0:0";="0:0";Wilts Uwe;HSG Delmenhorst;Schwarze Arce;SG SV Friedrichsfehn/TuS Petersfehn;;;;
Sat.;21.10.2017;14:00;809115;Garrel, SZ ;163022;VR OL WJA;Vor. Oberliga WJA Nord;BV Garrel e.V.;SVGO Bremen;="0:0";="0:0";Orth Luisa;Sportclub Ihrhove 07;Reents Carina;Sportclub Ihrhove 07;;;;
Sat.;21.10.2017;14:00;403267;Hannover, Misburg Alt;164016;VR OL WJA;Vor. Oberliga WJA Süd;SG Misburg;HSG Nienburg;="0:0";="0:0";Grabanica Burim;HSG Schaumburg-Nord;Moch Mark;HSG Schaumburg-Nord;;;;
Sat.;21.10.2017;14:15;203103;Geismar, SH II;137025;LL MJA;Landesliga MJA Süd;JMSG Geismar/Göttingen;JMSG Moringen/Schoningen/Wiensen;="0:0";="0:0";Gloth Eike;HSG Plesse-Hardenberg;Meyer Maik;SG Spanbeck/Billingshausen;;;;
Sat.;21.10.2017;14:15;208122;Edemissen, SH Am Mühlenberg II;177023;LL WJB;Landesliga WJB Süd;HSG Nord Edemissen;MTV Braunschweig;="0:0";="0:0";Lüthe Joachim;MTV Stöcken;Thoms Rainer;MTV Stöcken;;;;
Sat.;21.10.2017;14:15;608111;Stade, SH Vincent-Lübeck-Gymnasium;173033;VR OL WJB;Vor. Oberliga WJB Ost;VfL Stade;HSG Bützfleth/Drochtersen;="0:0";="0:0";Korsch Stefan;TV Langen;Reinke Stephan;TV Langen;;;;
Sat.;21.10.2017;14:30;609183;Verden, Aller-Weser-SH ;136025;LL MJA;Landesliga MJA Ost;HSG Verden-Aller;HSG Schaumburg-Nord;="0:0";="0:0";Friemert Eike Julian;VfL Horneburg;;;;;;
Sat.;21.10.2017;14:30;205104;Schöningen, Gerhard-Müller-Sporthalle;137026;LL MJA;Landesliga MJA Süd;HG ELM;HG Rosdorf-Grone;="0:0";="0:0";Leube André;HC Braunschweig;Tempel Teja;MTV Braunschweig;;;;
Sat.;21.10.2017;14:30;203120;Bovenden, SH;402015;ROL WJA (Ü);ROL WJA Süd;SG Spanbeck/Billingshausen;HSG 09 Gronau/Barfelde;="0:0";="0:0";HSG Rhumetal VSO;HSG Rhumetal;Hartmann Thomas;HSG Rhumetal;;;;
Sat.;21.10.2017;14:30;403205;Burgdorf, SZ Grünewaldstr.;173034;VR OL WJB;Vor. Oberliga WJB Ost;TSV Burgdorf;Jugendhandball Wümme;="0:0";="0:0";Bund Frederik;VfL Hameln;Mikize Mirco;Handballverein Barsinghausen;;;;
Sat.;21.10.2017;15:00;805110;Zetel, GS Zetel-Neuenburg;138023;LL MJA;Landesliga MJA West;HSG Neuenburg/Bockhorn;JHSG Varel;="0:0";="0:0";Wagener Heinz;SV Warsingsfehn e.V.;;;;;;
Sat.;21.10.2017;15:00;813019;Bookholzberg, SZ Süd ;145030;LL MJB;Landesliga MJB Nord;HSG Grüppenb./Bookholzb.;VfL Fredenbeck II;="0:0";="0:0";;;;;;;;
Sat.;21.10.2017;15:00;609140;Achim, Gymnasium;153021;LL MJC;Landesliga MJC Ost;SG Achim/Baden;TS Großburgwedel;="0:0";="0:0";Uhlenberg Torsten;TuS Komet Arsten;;;;;;
Sat.;21.10.2017;15:00;603106;Eyendorf, Gerhard-Langer-SH;153022;LL MJC;Landesliga MJC Ost;MTV Eyendorf;SG Misburg;="0:0";="0:0";Fürll Julia;MTV Tostedt;;;;;;
Sat.;21.10.2017;15:00;203141;Hann.-Münden, SH Auefeld;167017;LL WJA;Landesliga WJA Süd;JSG Münden/Volkmarsh.;TKJ Sarstedt;="0:0";="0:0";Gloth Joachim;HSG Plesse-Hardenberg;Gloth Susanne;HSG Plesse-Hardenberg;Lapschies Holger;HSG Plesse-Hardenberg;;
Sat.;21.10.2017;15:00;602175;Langen, SH Schulzentrum;175028;LL WJB;Landesliga WJB Nord;JSG Geestland;HSG Harpst./Wildesh.;="0:0";="0:0";Matthias Lea;Hagener SV;Stammer Lea;TSV Germania Cadenberge;;;;
Sat.;21.10.2017;15:00;803173;Wietkamphalle;178027;LL WJB;Landesliga WJB West;FC Schüttorf 09;TUS Bramsche;="0:0";="0:0";Bielfeld Yannik;HSG Barnstorf/Diepholz;Husmann Tim;HSG Barnstorf/Diepholz;;;;
Sat.;21.10.2017;15:00;802102;Aurich-Mitte, SH;150022;OL MJC;Oberliga MJC West;OHV Aurich;TV Bissendorf-Holte;="0:0";="0:0";Bohmbach Carsten;VfL Rastede;;;;;;
Sat.;21.10.2017;15:00;811104;Wilhelmshaven Sporthalle Nogatstraße (OT Fedderwardergroden);150021;OL MJC;Oberliga MJC West;JSG Wilhelmshaven;JSG Weserbergland;="0:0";="0:0";Heemann Kevin;HSG Barnstorf/Diepholz;Hermann Edwin;HSG Barnstorf/Diepholz;;;;
Sat.;21.10.2017;15:00;403244;Garbsen, Heinz-Priebe-Halle;410013;ROL WJA (Ü);RL WJA Hannover;JMSG Osterwald/Ricklingen;HSG Exten-Rinteln;="0:0";="0:0";MTV Großenheidorn SR;MTV Großenheidorn;;;;;;
Sat.;21.10.2017;15:00;601134;Hermannsburg, SH Oertzetal;304013;ROL MJA (Ü);ROL MJA Mitte;JSG Örtzetal;HSG Heidmark II;="0:0";="0:0";TuS Eschede SR;TUS Eschede;;;;;;
Sat.;21.10.2017;15:00;201128;Braunschweig, SH Ottenroder Str.;306021;ROL MJA (Ü);ROL MJA Südost;MTV Braunschweig II;FC Viktoria Thiede;="0:0";="0:0";Köhler René Sven;TSV Bahrdorf;Runkehl Anja;TSV Bahrdorf;;;;
Sat.;21.10.2017;15:00;806106;Emden, Max-Windmüller-Halle;406034;ROL WJA (Ü);ROL WJA Nordwest;SV SF Larrelt;MTV Aurich;="0:0";="0:0";SRW Ob/Da Rainer;SG Obenstrohe/Dangastermoor;;;;;;
Sat.;21.10.2017;15:00;808144;Melle, Sporthalle Schulzentrum Neuenkirchen (neu);405026;ROL WJA (Ü);ROL WJA Südwest;HSG Grönegau-Melle;SV Falke Steinfeld;="0:0";="0:0";Nichting Christian;TSV Wallenhorst;;;;;;
Sat.;21.10.2017;15:00;809118;Holdorf, SZ ;405027;ROL WJA (Ü);ROL WJA Südwest;SV Holdorf;THC Westerkappeln;="0:0";="0:0";Blömer Thorsten;TV Dinklage;Staggenborg Christoph;TV Dinklage;;;;
Sat.;21.10.2017;15:00;403387;Springe, SZ Süd I;133016;VR OL MJA;Vor. Oberliga MJA Ost;HSG Deister Süntel;TSV Anderten;="0:0";="0:0";Becker Hans-Thorsten;TUS Vinnhorst;Meier Andreas;TUS Vinnhorst;;;;
Sat.;21.10.2017;15:00;402121;Hameln, Nord ;133017;VR OL MJA;Vor. Oberliga MJA Ost;JSG Weserbergland;JSG GIW Meerhandball;="0:0";="0:0";Blauza Simon;Eintracht Hildesheim;Hümpel Sönke;Eintracht Hildesheim;;;;
Sat.;21.10.2017;15:00;403410;Großenheidorn, SH;144033;VR OL MJB;Vor. Oberliga MJB Süd;JSG GIW Meerhandball;Eintracht Hildesheim;="0:0";="0:0";Männich Doreen;HSG Deister Süntel;Tvrdonova Dominika;HSG Deister Süntel;;;;
Sat.;21.10.2017;15:00;402135;Hessisch Oldendorf, VfL SH am Rosenbusch;164017;VR OL WJA;Vor. Oberliga WJA Süd;HSG Fuhlen-Hessisch Old.;HSG Nord Edemissen;="0:0";="0:0";Baumann Joachim;Garbsener SC;Meyer Claas;Garbsener SC;;;;
Sat.;21.10.2017;15:15;813024;Delmenhorst, SH Am Stadion ;108022;LL F;Landesliga F Bremen;HSG Delmenhorst;HSG Bützfleth/Drochtersen;="0:0";="0:0";Voigts Steffen;ATSV Habenhausen;;;;;;
Sat.;21.10.2017;15:15;808132;Georgsmarienhütte, SZ ;148026;LL MJB;Landesliga MJB West;TV Georgsmarienhütte;TV 01 Bohmte;="0:0";="0:0";Horst Andreas;HSG Grönegau-Melle;Wessendorf Oliver;HSG Grönegau-Melle;;;;
Sat.;21.10.2017;15:15;202111;Wittingen, Realschule;304014;ROL MJA (Ü);ROL MJA Mitte;JSG Wittingen/Stöcken;JMSG Winsen/Wietze;="0:0";="0:0";Richter Thomas;MTV Braunschweig;Wruck Volker;MTV Braunschweig;;;;
Sat.;21.10.2017;15:30;813006;Oldenburg, Robert-Schumann-Halle ;116024;LL F;Landesliga F Weser/Ems;VfL Oldenburg IV;TUS Blau-Weiß Lohne;="0:0";="0:0";Adolph Manfred;HG Jever/Schortens;Poth Matthias;HG Jever/Schortens;;;;
Sat.;21.10.2017;15:30;803137;Nordhorn, KSH 3 Euregium ;138024;LL MJA;Landesliga MJA West;HSG Nordhorn e.V.;TuRa Marienhafe;="0:0";="0:0";Ditz Gerhard;TV Bissendorf-Holte;Mindrup Andreas;TV Bissendorf-Holte;;;;
Sat.;21.10.2017;15:30;405105;Hildesheim, SH Ochtersum;147029;LL MJB;Landesliga MJB Süd;Eintracht Hildesheim II;HSG Oha;="0:0";="0:0";Hein Florian;HSG Fuhlen-Hessisch Oldendorf;Krettek Leon;HSG Fuhlen-Hessisch Oldendorf;;;;
Sat.;21.10.2017;15:30;609145;Oyten, SH 1 ;153023;LL MJC;Landesliga MJC Ost;TV Oyten;HSG Nienburg;="0:0";="0:0";Harms Heinrich;HSG Wagenfeld/Wetschen;;;;;;
Sat.;21.10.2017;15:30;405109;Schellerten, SH;154022;LL MJC;Landesliga MJC Süd;JSG Bördehandball-Ost;Tuspo Weende;="0:0";="0:0";Langejürgen Rene;HSG Exten-Rinteln;Heise Florian;HSG Exten-Rinteln;;;;
Sat.;21.10.2017;15:30;403376;Seelze, Am Hallenbad;409013;ROL WJA (Ü);ROL WJA Hannover;RSV Seelze;HG Rosdorf-Grone;="0:0";="0:0";GIW Meerhandball SR;JSG G I W Meerhandball 2007;;;;;;
Sat.;21.10.2017;15:30;808121;Bissendorf, SH;405030;ROL WJA (Ü);ROL WJA Südwest;TV Bissendorf-Holte;TUS FRISIA Goldenstedt;="0:0";="0:0";Peters Wolfgang;TV Wellingholzhausen;;;;;;
Sat.;21.10.2017;15:30;406110;Nienburg, SH Meerbachhalle;143033;VR OL MJB;Vor. Oberliga MJB Nord;HSG Nienburg;OHV Aurich;="0:0";="0:0";Heine Dietmar;Handballverein Barsinghausen;Theunert Maik;TuS Bothfeld v. 1904 e.V.;;;;
Sat.;21.10.2017;15:30;813038;Sandkrug, SZ ;163023;VR OL WJA;Vor. Oberliga WJA Nord;TSG Hatten-Sandkrug;TV Oyten;="0:0";="0:0";Hinrichsen Peter;HSG Blexer TB/SV Nordenham;Hinrichsen Astrid;HSG Blexer TB/SV Nordenham;;;;
Sat.;21.10.2017;15:35;403396;Uetze, Hänigsen;310017;ROL MJA (Ü);ROL MJA H Ost;TSV Friesen Hänigsen;Mellendorfer TV;="0:0";="0:0";Ebeling Karsten;TSV Dollbergen;Maslak Alexander Xaver;TSV Dollbergen;;;;
Sat.;21.10.2017;15:45;206115;Nörten-Hardenberg, SH II;177024;LL WJB;Landesliga WJB Süd;HSG Plesse-Hardenberg;TSV Neustadt;="0:0";="0:0";Bode Reinhard;Northeimer HC;Schmidt Michael;Northeimer HC;Wolter Hubert;Northeimer HC;;
Sat.;21.10.2017;15:45;403267;Hannover, Misburg Alt;309013;ROL MJA (Ü);RL MJA Hannover;SG Misburg II;HSG Hannover-Badenstedt;="0:0";="0:0";Henne René;TSV Burgdorf;Miethe Jörg;TSV Burgdorf;;;;
Sat.;21.10.2017;16:00;811101;Wilhelmshaven Nordfrost Arena  (OT Siebethsburg);119024;LK WE F;Landesklasse WE F Nord ;Wilhelmshavener HV;HG Jever/Schortens;="0:0";="0:0";Adena Peter;TuRa Marienhafe;Hickele Stefan;TuRa Marienhafe;;;;
